"area_id","manzana_label","mza","sexo_hombre","sexo_mujer","tipoviv_casa_independiente","tipoviv_departamento_en_edificio","tipoviv_vivienda_en_casa_de_vecindad_callej_n_solar_o_corral_n_","tipoviv_vivienda_improvisada","tipoviv_viviendas_colectivas","tipoviv_vivienda_en_quinta","tipoviv_local_no_destinado_para_habitaci_n_humana","tipoviv_otro_tipo_de_vivienda_particular","ocup_ocupada_con_personas_presentes","ocup_ocupada_con_personas_ausentes","ocup_ocupada_de_uso_ocasional","ocup_desocupada_otra_causa","ocup_desocupada_abandonada_o_cerrada","ocup_desocupada_en_construcci_n_o_reparaci_n","ocup_desocupada_en_alquiler_o_venta","tenencia_alquilada","tenencia_propia_sin_t_tulo_de_propiedad","tenencia_propia_con_t_tulo_de_propiedad","tenencia_cedida","tenencia_otra_forma","habitaciones_promedio","viviendas_con_dato_habitaciones","personas_hogar_promedio","hogares_con_dato","poblacion_total","pct_hombres","viviendas_con_tenencia","pct_alquiler","hacinamiento_proxy"
"07010100010010004900","070101000100100049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",39,43,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,4,14,6,14,82,47.6,14,0,1.5
"07010100010010005000","070101000100100050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",108,79,36,13,0,0,0,0,0,0,45,4,0,0,0,0,0,9,1,29,6,0,4,45,4,50,187,57.8,45,20,1
"07010100010010005100","070101000100100051 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051","051",65,57,33,0,0,0,0,0,0,0,29,2,2,0,0,0,0,3,2,24,0,0,4,29,4,31,122,53.3,29,10.3,1
"07010100010010005200","070101000100100052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",27,36,15,0,0,0,0,0,0,0,11,0,2,2,0,0,0,1,0,10,0,0,4,11,5,13,63,42.9,11,9.1,1.25
"07010100010010005401","070101000100100054A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054A","054A",79,68,31,2,0,0,1,0,0,0,31,1,1,0,0,0,0,1,2,26,2,0,3,31,3,41,147,53.7,31,3.2,1
"07010100010010005500","070101000100100055 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 055","055",62,58,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,26,1,0,4,29,4,31,120,51.7,29,6.9,1
"07010100010010005600","070101000100100056 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 056","056",55,66,26,0,0,0,0,0,0,0,24,0,2,0,0,0,0,1,1,22,0,0,4,24,4,33,121,45.5,24,4.2,1
"07010100010010005700","070101000100100057 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 057","057",71,72,32,0,0,0,0,0,0,0,30,1,1,0,0,0,0,4,3,22,1,0,4,30,4,35,143,49.7,30,13.3,1
"07010100010010005900","070101000100100059 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 059","059",31,32,17,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,14,1,0,0,2,15,4,16,63,49.2,15,0,2
"07010100010010006000","070101000100100060 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 060","060",23,28,11,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,2,6,1,0,4,9,5,11,51,45.1,9,0,1.25
"07010100010010088888","0701010001001008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",33,26,24,0,0,0,0,0,0,0,20,1,0,0,1,0,2,6,0,14,0,0,2,20,3,23,59,55.9,20,30,1.5
"07010100010020000100","070101000100200001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",27,17,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,9,0,3,14,3,14,44,61.4,14,0,1
"07010100010020000200","070101000100200002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",14,16,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,7,0,0,3,9,3,9,30,46.7,9,0,1
"07010100010020000201","070101000100200002A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002A","002A",17,15,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,4,1,0,3,9,4,9,32,53.1,9,22.2,1.33
"07010100010020000301","070101000100200003A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003A","003A",24,22,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,1,10,1,0,3,14,3,14,46,52.2,14,14.3,1
"07010100010020000700","070101000100200007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",73,78,30,0,0,0,0,0,0,0,29,0,0,0,0,1,0,5,2,18,4,0,3,29,4,34,151,48.3,29,17.2,1.33
"07010100010020000800","070101000100200008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",55,63,34,0,0,0,0,0,0,0,32,1,0,0,0,1,0,8,0,19,5,0,3,32,4,32,118,46.6,32,25,1.33
"07010100010020000900","070101000100200009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",42,46,30,0,0,0,1,2,0,0,23,1,5,1,2,0,0,7,4,12,0,0,3,23,3,24,88,47.7,23,30.4,1
"07010100010020001000","070101000100200010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",63,70,45,0,0,0,0,0,0,0,36,2,6,0,1,0,0,11,1,16,8,0,3,36,4,37,133,47.4,36,30.6,1.33
"07010100010020001100","070101000100200011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",101,116,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,9,0,19,5,0,4,33,4,50,217,46.5,33,27.3,1
"07010100010020001200","070101000100200012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",107,113,43,0,0,0,0,0,0,0,39,1,3,0,0,0,0,2,2,33,2,0,4,39,4,53,220,48.6,39,5.1,1
"07010100010020001800","070101000100200018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",89,88,37,0,0,0,0,0,0,0,36,0,0,0,1,0,0,14,0,21,1,0,4,36,4,44,177,50.3,36,38.9,1
"07010100010020001900","070101000100200019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",58,65,28,4,0,0,0,0,0,0,31,0,0,0,0,1,0,12,1,17,1,0,4,31,3,36,123,47.2,31,38.7,0.75
"07010100010020002000","070101000100200020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020",59,73,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,4,1,20,6,0,4,31,4,34,132,44.7,31,12.9,1
"07010100010020002100","070101000100200021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",72,53,23,0,0,0,0,0,0,0,22,0,0,0,0,1,0,4,0,18,0,0,4,22,5,24,125,57.6,22,18.2,1.25
"07010100010020002400","070101000100200024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",60,66,22,0,2,0,0,0,0,0,24,0,0,0,0,0,0,6,0,17,1,0,3,24,5,25,126,47.6,24,25,1.67
"07010100010020002500","070101000100200025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",64,75,30,0,0,0,0,0,0,0,28,2,0,0,0,0,0,10,3,15,0,0,4,28,5,29,139,46,28,35.7,1.25
"07010100010020002600","070101000100200026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026",65,64,28,0,0,0,0,0,0,0,25,1,2,0,0,0,0,4,0,19,2,0,4,25,5,27,129,50.4,25,16,1.25
"07010100010020002700","070101000100200027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",47,85,33,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,2,29,1,0,4,32,4,33,132,35.6,32,0,1
"07010100010020002800","070101000100200028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",63,69,31,2,0,0,0,0,0,0,29,1,2,0,1,0,0,5,1,21,2,0,4,29,4,33,132,47.7,29,17.2,1
"07010100010020002900","070101000100200029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",74,79,30,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,5,19,5,0,3,29,4,36,153,48.4,29,0,1.33
"07010100010020003200","070101000100200032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",69,70,29,0,0,0,0,0,0,0,27,1,0,0,1,0,0,2,2,22,1,0,4,27,4,33,139,49.6,27,7.4,1
"07010100010020003300","070101000100200033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",56,71,30,0,0,0,0,0,0,0,29,1,0,0,0,0,0,1,3,17,8,0,4,29,4,32,127,44.1,29,3.4,1
"07010100010020003400","070101000100200034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",74,66,25,3,0,0,0,0,0,0,28,0,0,0,0,0,0,2,1,24,1,0,5,28,4,40,140,52.9,28,7.1,0.8
"07010100010020003600","070101000100200036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",26,22,10,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,7,2,0,3,9,4,11,48,54.2,9,0,1.33
"07010100010020003700","070101000100200037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",23,23,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,9,0,0,3,10,5,10,46,50,10,10,1.67
"07010100010020003800","070101000100200038 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 038","038",81,54,30,0,0,0,0,0,0,0,28,2,0,0,0,0,0,3,2,20,3,0,3,28,4,37,135,60,28,10.7,1.33
"07010100010020003900","070101000100200039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",82,90,32,0,0,0,0,0,0,0,31,1,0,0,0,0,0,9,0,22,0,0,3,31,5,36,172,47.7,31,29,1.67
"07010100010020004000","070101000100200040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",66,74,34,0,0,0,0,0,0,0,32,2,0,0,0,0,0,4,2,25,1,0,4,32,4,33,140,47.1,32,12.5,1
"07010100010020004100","070101000100200041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",91,74,32,3,0,0,0,0,0,0,33,0,0,1,1,0,0,3,0,26,4,0,3,33,4,37,165,55.2,33,9.1,1.33
"07010100010020004200","070101000100200042 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 042","042",47,70,15,11,0,0,0,0,0,0,25,1,0,0,0,0,0,1,2,21,1,0,4,25,4,28,117,40.2,25,4,1
"07010100010020004300","070101000100200043 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 043","043",84,82,21,0,0,0,0,0,0,0,20,1,0,0,0,0,0,5,2,13,0,0,5,20,5,36,166,50.6,20,25,1
"07010100010020004400","070101000100200044 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 044","044",59,57,28,0,0,0,0,0,0,0,24,2,2,0,0,0,0,13,0,8,3,0,4,24,4,32,116,50.9,24,54.2,1
"07010100010020004500","070101000100200045 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 045","045",111,93,31,12,0,0,0,0,0,0,39,2,2,0,0,0,0,6,8,22,3,0,4,39,4,55,204,54.4,39,15.4,1
"07010100010020004600","070101000100200046 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 046","046",71,80,24,6,0,0,0,0,0,0,30,0,0,0,0,0,0,5,3,18,3,1,3,30,4,34,151,47,30,16.7,1.33
"07010100010020004700","070101000100200047 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 047","047",82,81,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,6,0,19,0,0,3,25,4,39,163,50.3,25,24,1.33
"07010100010020004800","070101000100200048 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 048","048",52,62,22,2,0,0,0,0,0,0,21,1,0,1,0,1,0,3,1,15,2,0,4,21,5,24,114,45.6,21,14.3,1.25
"07010100010020004900","070101000100200049 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 049","049",68,78,35,0,0,0,0,0,0,0,32,1,0,0,0,2,0,2,2,19,9,0,3,32,4,38,146,46.6,32,6.2,1.33
"07010100010020005000","070101000100200050 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 050","050",79,73,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,26,6,0,4,33,4,39,152,52,33,0,1
"07010100010020005101","070101000100200051A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 051A","051A",97,84,31,6,0,0,0,0,0,0,34,3,0,0,0,0,0,4,4,24,2,0,4,34,4,44,181,53.6,34,11.8,1
"07010100010020005200","070101000100200052 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 052","052",45,43,18,0,0,0,0,0,0,0,17,0,0,0,1,0,0,2,1,14,0,0,4,17,5,19,88,51.1,17,11.8,1.25
"07010100010020005300","070101000100200053 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 053","053",74,69,39,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,37,1,0,0,2,39,4,40,143,51.7,39,2.6,2
"07010100010020005400","070101000100200054 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 054","054",28,26,10,0,0,0,0,0,1,0,11,0,0,0,0,0,0,1,4,6,0,0,3,11,5,11,54,51.9,11,9.1,1.67
"07010100010020088888","0701010001002008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",37,44,26,0,0,0,0,0,0,0,23,1,2,0,0,0,0,3,3,15,2,0,3,23,4,23,81,45.7,23,13,1.33
"07010100010030000100","070101000100300001 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 001","001",21,21,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,2,12,4,12,42,50,12,0,2
"07010100010030000200","070101000100300002 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 002","002",15,16,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,3,6,5,6,31,48.4,6,0,1.67
"07010100010030000300","070101000100300003 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 003","003",58,52,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,2,14,2,0,3,19,4,26,110,52.7,19,5.3,1.33
"07010100010030000400","070101000100300004 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 004","004",38,51,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,2,13,0,0,4,20,4,24,89,42.7,20,25,1
"07010100010030000500","070101000100300005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",48,38,17,0,0,0,1,0,0,0,17,0,0,0,0,0,0,1,3,11,2,0,4,17,3,24,86,55.8,17,5.9,0.75
"07010100010030000600","070101000100300006 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006","006",49,46,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,15,1,0,3,17,5,19,95,51.6,17,0,1.67
"07010100010030000700","070101000100300007 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 007","007",30,36,18,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,3,12,0,0,3,15,4,16,66,45.5,15,0,1.33
"07010100010030000800","070101000100300008 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008","008",60,71,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,6,24,3,0,3,33,4,34,131,45.8,33,0,1.33
"07010100010030000900","070101000100300009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",63,71,28,0,0,0,0,0,0,0,27,1,0,0,0,0,0,2,7,16,1,1,3,27,4,30,134,47,27,7.4,1.33
"07010100010030001000","070101000100300010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",43,26,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,3,11,5,14,69,62.3,11,0,1.67
"07010100010030001100","070101000100300011 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011","011",65,50,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,19,1,0,4,22,4,26,115,56.5,22,9.1,1
"07010100010030001200","070101000100300012 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012","012",40,57,23,0,0,0,0,0,0,0,21,0,0,0,2,0,0,1,1,19,0,0,4,21,4,23,97,41.2,21,4.8,1
"07010100010030001300","070101000100300013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013",42,38,20,0,0,0,0,0,0,0,18,0,0,0,2,0,0,1,1,16,0,0,4,18,4,19,80,52.5,18,5.6,1
"07010100010030001400","070101000100300014 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014","014",54,47,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,14,0,0,5,18,5,21,101,53.5,18,0,1
"07010100010030001500","070101000100300015 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 015","015",19,26,12,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,1,9,0,0,4,10,4,12,45,42.2,10,0,1
"07010100010030001600","070101000100300016 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 016","016",34,26,12,0,0,0,0,0,0,0,10,0,0,2,0,0,0,1,0,9,0,0,5,10,4,16,60,56.7,10,10,0.8
"07010100010030001700","070101000100300017 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 017","017",52,63,22,0,0,0,0,0,0,0,21,1,0,0,0,0,0,3,0,18,0,0,4,21,4,29,115,45.2,21,14.3,1
"07010100010030001800","070101000100300018 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 018","018",66,70,22,0,0,0,1,0,0,0,22,0,0,0,0,0,0,4,1,16,1,0,4,22,4,36,136,48.5,22,18.2,1
"07010100010030001900","070101000100300019 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 019","019",62,42,23,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,1,18,3,0,4,22,4,29,104,59.6,22,0,1
"07010100010030002000","070101000100300020 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 020","020",80,83,23,0,0,0,0,0,0,0,22,0,0,0,1,0,0,4,0,18,0,0,5,22,4,37,163,49.1,22,18.2,0.8
"07010100010030002100","070101000100300021 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 021","021",68,61,19,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,1,19,1,0,4,21,4,30,129,52.7,21,0,1
"07010100010030002200","070101000100300022 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 022","022",88,78,31,0,0,0,0,0,0,0,29,2,0,0,0,0,0,3,0,26,0,0,4,29,4,37,166,53,29,10.3,1
"07010100010030002300","070101000100300023 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 023","023",76,74,32,0,0,0,0,0,0,0,30,2,0,0,0,0,0,3,3,24,0,0,4,30,3,47,150,50.7,30,10,0.75
"07010100010030002400","070101000100300024 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 024","024",39,32,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,10,2,0,5,13,4,16,71,54.9,13,7.7,0.8
"07010100010030002500","070101000100300025 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 025","025",42,36,16,0,0,0,0,0,0,0,14,1,0,0,1,0,0,0,1,13,0,0,6,14,4,19,78,53.8,14,0,0.67
"07010100010030002600","070101000100300026 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 026","026",41,40,21,0,0,0,0,0,0,0,20,0,0,0,1,0,0,2,2,15,1,0,3,20,4,23,81,50.6,20,10,1.33
"07010100010030002700","070101000100300027 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 027","027",59,71,22,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,21,0,0,5,21,5,26,130,45.4,21,0,1
"07010100010030002800","070101000100300028 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 028","028",45,63,20,2,0,0,1,0,0,0,20,1,1,0,0,0,0,1,0,18,1,0,4,20,5,21,108,41.7,20,5,1.25
"07010100010030002900","070101000100300029 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 029","029",59,71,27,6,0,0,0,0,0,0,29,0,0,0,1,1,2,7,0,20,2,0,3,29,4,31,130,45.4,29,24.1,1.33
"07010100010030003000","070101000100300030 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 030","030",97,91,30,4,0,0,0,0,0,0,34,0,0,0,0,0,0,2,3,28,1,0,4,34,4,47,188,51.6,34,5.9,1
"07010100010030003100","070101000100300031 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 031","031",44,45,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,4,3,0,7,14,4,23,89,49.4,14,0,0.57
"07010100010030003200","070101000100300032 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 032","032",40,34,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,13,0,0,3,15,4,18,74,54.1,15,6.7,1.33
"07010100010030003300","070101000100300033 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 033","033",40,53,13,0,0,0,0,0,0,0,12,0,0,0,1,0,0,2,1,6,3,0,6,12,4,21,93,43,12,16.7,0.67
"07010100010030003400","070101000100300034 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 034","034",79,86,33,0,0,0,0,0,0,0,32,0,0,0,0,0,1,9,1,21,1,0,4,32,4,38,165,47.9,32,28.1,1
"07010100010030003500","070101000100300035 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 035","035",53,64,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4,3,23,0,0,4,30,4,31,117,45.3,30,13.3,1
"07010100010030003600","070101000100300036 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 036","036",44,49,23,0,0,0,1,0,0,0,23,0,0,0,0,0,0,2,2,18,1,0,4,23,3,25,93,47.3,23,8.7,0.75
"07010100010030003700","070101000100300037 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 037","037",53,62,24,0,0,0,0,0,0,0,20,2,1,0,1,0,0,2,0,18,0,0,3,20,5,24,115,46.1,20,10,1.67
"07010100010030003900","070101000100300039 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 039","039",53,65,30,0,0,0,0,0,0,0,29,1,0,0,0,0,0,5,1,18,5,0,3,29,4,31,118,44.9,29,17.2,1.33
"07010100010030004000","070101000100300040 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 040","040",70,51,20,6,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,17,7,0,4,26,4,27,121,57.9,26,3.8,1
"07010100010030004100","070101000100300041 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 041","041",49,61,21,0,0,0,0,0,0,0,18,2,1,0,0,0,0,2,0,14,2,0,4,18,4,30,110,44.5,18,11.1,1
"07010100010030088888","0701010001003008888, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 8888","8888",47,37,16,0,0,0,4,0,0,0,10,4,1,0,1,0,0,0,1,6,2,1,3,10,2,16,84,56,10,0,0.67
"07010100010040000403","070101000100400004C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 004C","004C",22,37,28,0,0,0,0,0,0,0,17,1,0,0,10,0,0,3,14,0,0,0,2,17,3,17,59,37.3,17,17.6,1.5
"07010100010040000500","070101000100400005 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005","005",31,34,20,0,0,0,0,0,0,0,16,0,0,0,4,0,0,5,9,1,1,0,3,16,3,23,65,47.7,16,31.2,1
"07010100010040000501","070101000100400005A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 005A","005A",44,37,31,0,0,0,0,0,0,0,18,2,0,2,9,0,0,4,13,1,0,0,3,18,4,23,81,54.3,18,22.2,1.33
"07010100010040000600","070101000100400006 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006","006",41,29,30,0,0,0,0,0,0,0,18,0,0,0,12,0,0,8,10,0,0,0,3,18,4,20,70,58.6,18,44.4,1.33
"07010100010040000601","070101000100400006A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 006A","006A",19,13,7,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,4,0,1,0,4,5,5,6,32,59.4,5,0,1.25
"07010100010040000801","070101000100400008A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 008A","008A",54,49,36,0,0,0,0,0,0,0,29,0,0,0,3,1,3,13,2,14,0,0,3,29,4,29,103,52.4,29,44.8,1.33
"07010100010040000900","070101000100400009 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009","009",48,58,53,0,0,0,0,0,0,0,24,1,0,0,27,1,0,2,1,21,0,0,4,24,4,29,106,45.3,24,8.3,1
"07010100010040000901","070101000100400009A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 009A","009A",61,45,44,3,0,0,0,0,0,0,27,3,1,6,10,0,0,11,2,12,2,0,3,27,3,31,106,57.5,27,40.7,1
"07010100010040001000","070101000100400010 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 010","010",65,85,50,0,0,0,0,0,0,0,26,0,0,0,22,2,0,5,3,18,0,0,5,26,4,36,150,43.3,26,19.2,0.8
"07010100010040001101","070101000100400011A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011A","011A",28,36,34,0,0,0,0,0,1,0,16,0,15,1,2,0,1,3,1,10,2,0,4,16,4,17,64,43.8,16,18.8,1
"07010100010040001102","070101000100400011B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011B","011B",59,56,31,0,0,0,0,0,0,0,28,1,0,0,1,1,0,4,1,22,1,0,4,28,3,35,115,51.3,28,14.3,0.75
"07010100010040001103","070101000100400011C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 011C","011C",81,70,36,13,0,0,0,0,0,0,38,3,0,2,6,0,0,17,1,18,2,0,4,38,4,39,151,53.6,38,44.7,1
"07010100010040001202","070101000100400012B, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012B","012B",68,58,48,12,0,0,0,0,2,0,42,4,16,0,0,0,0,23,8,8,3,0,2,42,3,42,126,54,42,54.8,1.5
"07010100010040001203","070101000100400012C, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012C","012C",93,86,45,10,1,0,0,0,1,0,40,0,1,2,7,0,7,8,26,1,5,0,3,40,4,41,179,52,40,20,1.33
"07010100010040001208","070101000100400012H, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 012H","012H",153,156,82,0,0,0,16,0,0,0,49,3,2,0,26,2,0,13,25,3,8,0,3,49,3,73,309,49.5,49,26.5,1
"07010100010040001300","070101000100400013 , Callao,Callao,Callao,Centro Poblado: Callao,Mza: 013","013",35,31,18,0,0,0,0,0,0,0,12,1,2,0,1,1,1,1,1,9,1,0,4,12,4,15,66,53,12,8.3,1
"07010100010040001401","070101000100400014A, Callao,Callao,Callao,Centro Poblado: Callao,Mza: 014A","014A",27,23,20,0,0,0,0,0,0,0,12,0,0,0,8,0,0,1,11,0,0,0,2,12,4,13,50,54,12,8.3,2
